label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,045_neg_Cohort_1_1,046_neg_Cohort_1_2,047_neg_Cohort_1_3,048_neg_Cohort_1_4,049_neg_Cohort_1_5,053_neg_Cohort_2_1,054_neg_Cohort_2_2,055_neg_Cohort_2_3,056_neg_Cohort_2_4,057_neg_Cohort_2_5,058_neg_Cohort_2_6,061_neg_Cohort_3_1,062_neg_Cohort_3_2,063_neg_Cohort_3_3,064_neg_Cohort_3_4,065_neg_Cohort_3_5,066_neg_Cohort_3_6,069_neg_Cohort_4_1,070_neg_Cohort_4_2,071_neg_Cohort_4_3,072_neg_Cohort_4_4,073_neg_Cohort_4_5,074_neg_Cohort_4_6,077_neg_Cohort_5_1,078_neg_Cohort_5_2,079_neg_Cohort_5_3
g,162,162,21,259.021912,5.937,0.833227,,myo-Inositol 4-phosphate,C03546,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,163,163,15,259.021912,5.581,0.82351,,myo-Inositol 4-phosphate,C03546,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,167,167,24,259.021973,6.944,0.838531,,1D-myo-Inositol 3-phosphate,C04006,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,168,168,17,259.021973,6.39,0.834741,,1D-myo-Inositol 3-phosphate,C04006,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,169,169,28,259.021973,6.715,0.839493,,1D-myo-Inositol 3-phosphate,C04006,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,170,170,24,259.021973,6.523,0.839003,,1D-myo-Inositol 3-phosphate,C04006,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,171,171,21,259.021912,5.937,0.833227,,1D-myo-Inositol 3-phosphate,C04006,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,172,172,15,259.021912,5.581,0.82351,,1D-myo-Inositol 3-phosphate,C04006,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,176,176,24,259.021973,6.944,0.838531,,D-Mannose 1-phosphate,C00636,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,177,177,17,259.021973,6.39,0.834741,,D-Mannose 1-phosphate,C00636,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,178,178,28,259.021973,6.715,0.839493,,D-Mannose 1-phosphate,C00636,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,179,179,24,259.021973,6.523,0.839003,,D-Mannose 1-phosphate,C00636,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,180,180,21,259.021912,5.937,0.833227,,D-Mannose 1-phosphate,C00636,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,181,181,15,259.021912,5.581,0.82351,,D-Mannose 1-phosphate,C00636,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,185,185,24,259.021973,6.944,0.838531,,D-Glucose 1-phosphate,C00103,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,186,186,17,259.021973,6.39,0.834741,,D-Glucose 1-phosphate,C00103,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,187,187,28,259.021973,6.715,0.839493,,D-Glucose 1-phosphate,C00103,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,188,188,24,259.021973,6.523,0.839003,,D-Glucose 1-phosphate,C00103,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,189,189,21,259.021912,5.937,0.833227,,D-Glucose 1-phosphate,C00103,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,190,190,15,259.021912,5.581,0.82351,,D-Glucose 1-phosphate,C00103,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,194,194,24,259.021973,6.944,0.838531,,D-arabino-Hex-3-ulose 6-phosphate,C06019,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,195,195,17,259.021973,6.39,0.834741,,D-arabino-Hex-3-ulose 6-phosphate,C06019,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,196,196,28,259.021973,6.715,0.839493,,D-arabino-Hex-3-ulose 6-phosphate,C06019,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,197,197,24,259.021973,6.523,0.839003,,D-arabino-Hex-3-ulose 6-phosphate,C06019,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,198,198,21,259.021912,5.937,0.833227,,D-arabino-Hex-3-ulose 6-phosphate,C06019,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,199,199,15,259.021912,5.581,0.82351,,D-arabino-Hex-3-ulose 6-phosphate,C06019,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,203,203,24,259.021973,6.944,0.838531,,alpha-D-Galactose 1-phosphate,C00446,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,204,204,17,259.021973,6.39,0.834741,,alpha-D-Galactose 1-phosphate,C00446,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,205,205,28,259.021973,6.715,0.839493,,alpha-D-Galactose 1-phosphate,C00446,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,206,206,24,259.021973,6.523,0.839003,,alpha-D-Galactose 1-phosphate,C00446,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,207,207,21,259.021912,5.937,0.833227,,alpha-D-Galactose 1-phosphate,C00446,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,208,208,15,259.021912,5.581,0.82351,,alpha-D-Galactose 1-phosphate,C00446,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,212,212,24,259.021973,6.944,0.838531,,alpha-D-Glucose 6-phosphate,C00668,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,213,213,17,259.021973,6.39,0.834741,,alpha-D-Glucose 6-phosphate,C00668,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,214,214,28,259.021973,6.715,0.839493,,alpha-D-Glucose 6-phosphate,C00668,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,215,215,24,259.021973,6.523,0.839003,,alpha-D-Glucose 6-phosphate,C00668,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,216,216,21,259.021912,5.937,0.833227,,alpha-D-Glucose 6-phosphate,C00668,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,217,217,15,259.021912,5.581,0.82351,,alpha-D-Glucose 6-phosphate,C00668,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,221,221,8,267.071716,3.768,0.834864,,Inosine,C00294,C10H12N4O5,-1,6.627462,267.071716,230537.42,300853.38,284579.88,278015.91,322628.78,267856.34,273491.75,195366.03,235629.12,280568.97,236466.11,291073.31,300243.25,286698.03,290589.12,377228.88,309662.25,867210.12,658187,800576.38,860330.88,628808.19,535804.06,1123128.38,1216011.38,1123497.38
g,222,222,17,267.07312,2.124,0.689636,,Inosine,C00294,C10H12N4O5,-1,1.371199,267.07312,20357292,22228380,16256120,21963606,24521796,21379546,17674560,14682098,18184346,17942712,14242729,13131025,16076460,15241460,13679453,20470370,21151058,22527250,34497372,33393342,33048444,49785984,34065796,13199360,15225469,14492707
g,223,223,24,259.021973,6.944,0.838531,,D-Mannose 6-phosphate,C00275,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,224,224,17,259.021973,6.39,0.834741,,D-Mannose 6-phosphate,C00275,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,225,225,28,259.021973,6.715,0.839493,,D-Mannose 6-phosphate,C00275,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,226,226,24,259.021973,6.523,0.839003,,D-Mannose 6-phosphate,C00275,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,227,227,21,259.021912,5.937,0.833227,,D-Mannose 6-phosphate,C00275,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,228,228,15,259.021912,5.581,0.82351,,D-Mannose 6-phosphate,C00275,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,232,232,24,259.021973,6.944,0.838531,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,1.885092,259.021973,9082016,8604497,7737145.5,9390022,12234197,8832649,7875284.5,8415079,8031262,8892168,7740798,9507977,9767124,6946657,8061739.5,12049466,10747584,10345771,10320348,9797027,11730030,10613533,9590050,8789321,9248276,7976313.5
g,233,233,17,259.021973,6.39,0.834741,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,1.885092,259.021973,1179423,1097334,1342644.5,1137587.62,810093.31,1143388,1093338.25,1229771,1311206.75,1131535,1162760.62,1887118.25,2211842,2417133,2038025.75,2432492.5,1549057.88,4123700,2041222.12,2973425,2042750.12,2079603.5,1920708.5,4908307,6365249,8750625
g,234,234,28,259.021973,6.715,0.839493,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,1.885092,259.021973,1760536,1343090.5,2686870.5,1741837.12,2477088.5,1734022.75,1573968.38,2698049.5,2340870.25,2280284.75,1995823.5,5061683,3496592.25,4142379.25,5879295,6046668.5,4554989,4032919.25,2673196.25,2597814.75,5104474,1769736.75,2685054.75,3794629.75,4174261.25,4360295
g,235,235,24,259.021973,6.523,0.839003,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,1.885092,259.021973,3638562,3169786.5,4136412,3506792.5,4456380.5,3374913.75,3155665.75,3894581.75,3574891,3644928.75,3108844.5,4778511.5,4049616.75,4002267.5,4845427,4977538.5,4512909.5,3778979.5,2880920.25,2839211,4119729,2462619,2812611,4427141,4115114,5231731.5
g,236,236,21,259.021912,5.937,0.833227,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,2.120729,259.021912,348460.56,179476.81,82079.77,39831.13,78640.69,49212.82,63462.53,39980.23,49609.91,64647.12,39739.68,265311.88,1024094.25,480525,467991.75,616537.94,128597.98,1408237.12,621017.12,1026411.44,332424.59,359904.78,988857.38,2387062.25,2573188.5,3196801.5
g,237,237,15,259.021912,5.581,0.82351,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,2.120729,259.021912,106824.92,62216.11,89023.67,73842.54,73654.23,48898.17,64105.62,53092.22,67382.7,75862.05,56798.02,77319.48,95025.34,66045.23,71983.66,87720.23,39884.41,71841.61,45110.49,46789.79,27031.75,3212.69,21202.14,723254.25,1006044.12,1118233.38
g,238,238,1,259.023865,0.658,0.765399,,beta-D-Fructose 6-phosphate,C05345,C6H13O9P,-1,5.419641,259.023865,58769.36,4877.68,49880.15,23301.91,3361.47,66538.82,67531.35,37307,50194.06,33997.5,42821.42,86196.34,64036.27,42170.42,61270.41,26967.43,52786.65,63519.84,51369.45,60386.13,28078.91,2252.98,44107.33,68900.24,0,23902.05
g,243,243,28,258.037964,6.177,0.839755,,alpha-D-Glucosamine 1-phosphate,C06156,C6H14NO8P,-1,1.774014,258.037964,533051.69,245424.48,28062.38,117021.07,120409.61,106445.94,97102.41,58627.24,102641.23,158169.34,117425.74,558114.94,1767268.25,1020700.06,963226.44,1339124.25,436342.94,3722963.75,1665334,2625618.25,986176.94,1041718.94,2301977,5583697.5,5980473.5,6601663
g,244,244,23,258.038025,4.387,0.840254,,alpha-D-Glucosamine 1-phosphate,C06156,C6H14NO8P,-1,1.537478,258.038025,2187547.5,1984332,2284986,2271321,3221481.25,2454260.25,2136395.75,2350712,2730947.5,2739585,2141703.5,2774342,2582849.75,2531140,2916867.25,3817275,2556399.25,3208688.75,3465059.75,3265073.5,3401893.25,3485966.25,3511622,2803903.25,2910459,3063285.75
g,246,246,28,258.037964,6.177,0.839755,,D-Glucosamine 6-phosphate,C00352,C6H14NO8P,-1,1.774014,258.037964,533051.69,245424.48,28062.38,117021.07,120409.61,106445.94,97102.41,58627.24,102641.23,158169.34,117425.74,558114.94,1767268.25,1020700.06,963226.44,1339124.25,436342.94,3722963.75,1665334,2625618.25,986176.94,1041718.94,2301977,5583697.5,5980473.5,6601663
g,247,247,23,258.038025,4.387,0.840254,,D-Glucosamine 6-phosphate,C00352,C6H14NO8P,-1,1.537478,258.038025,2187547.5,1984332,2284986,2271321,3221481.25,2454260.25,2136395.75,2350712,2730947.5,2739585,2141703.5,2774342,2582849.75,2531140,2916867.25,3817275,2556399.25,3208688.75,3465059.75,3265073.5,3401893.25,3485966.25,3511622,2803903.25,2910459,3063285.75
g,248,248,13,258.038025,6.614,0.778361,,D-Glucosamine 6-phosphate,C00352,C6H14NO8P,-1,1.537478,258.038025,87800.47,24998.8,5763.78,18994.14,10082.96,15060.9,13589.98,2691.78,10784.54,17684.6,10701.7,113499.85,487493.53,147409.7,206933.83,406203.56,25217.35,903415.31,240906.25,428737.62,184180.22,84605.59,409749.75,1142733.75,1380313,2129301.25
